Date,Open,High,Low,Close,Adj Close,Volume
2014-10-31,20.420000,20.420000,20.379999,20.379999,19.067488,2700
2014-11-03,20.490000,20.490000,20.350000,20.379999,19.067488,2300
2014-11-04,20.200001,20.270000,20.200001,20.260000,18.955217,7900
2014-11-05,20.510000,20.510000,20.000000,20.000000,18.711962,14900
2014-11-06,20.090000,20.139999,20.070000,20.139999,18.842945,2000
2014-11-07,20.150000,20.150000,20.080000,20.120001,18.824234,1500
2014-11-10,20.160000,20.299999,20.160000,20.299999,18.992640,3900
2014-11-11,20.690001,20.690001,20.233999,20.290001,18.983286,2900
2014-11-12,20.260000,20.360001,20.240000,20.360001,19.048777,2300
2014-11-13,20.400000,20.420000,20.299999,20.340000,19.030066,11900
2014-11-14,20.420000,20.440001,20.420000,20.440001,19.123625,1300
2014-11-17,20.590000,20.590000,20.360001,20.410000,19.095556,3400
2014-11-18,20.600000,20.600000,20.600000,20.600000,19.273321,1000
2014-11-19,20.290001,20.290001,20.290001,20.290001,18.983286,1100
2014-11-20,20.120001,20.280001,20.100000,20.280001,18.973928,1300
2014-11-21,20.370001,20.370001,20.358000,20.360001,19.048777,1300
2014-11-24,20.350000,20.490000,20.350000,20.490000,19.170404,2000
2014-11-25,20.520000,20.520000,20.520000,20.520000,19.198473,600
2014-11-26,20.530001,20.559999,20.530001,20.559999,19.235897,900
2014-11-28,20.540001,20.650000,20.530001,20.590000,19.263964,1500
2014-12-01,20.270000,20.270000,20.270000,20.270000,18.964575,600
2014-12-02,20.049999,20.049999,20.049999,20.049999,18.758739,900
2014-12-03,20.090000,20.090000,20.090000,20.090000,18.796167,600
2014-12-04,20.129999,20.180000,20.040001,20.059999,18.768097,1900
2014-12-05,20.190001,20.190001,20.100000,20.110001,18.814877,7400
2014-12-08,20.090000,20.090000,19.680000,19.730000,18.459351,900
2014-12-09,19.580000,19.780001,19.500000,19.780001,18.506130,1400
2014-12-10,20.040001,20.040001,19.730000,19.730000,18.459351,900
2014-12-11,19.850000,19.850000,19.770000,19.770000,18.496775,900
2014-12-12,19.820000,19.820000,19.608000,19.608000,18.345207,800
2014-12-15,19.639999,19.639999,19.280001,19.280001,18.038332,1300
2014-12-16,19.059999,19.240000,18.950001,18.950001,17.729584,1500
2014-12-17,19.059999,19.160000,18.950001,19.160000,17.926060,800
2014-12-18,19.840000,19.900000,19.840000,19.879999,18.599688,1100
2014-12-19,20.190001,20.190001,20.030001,20.160000,18.861658,2100
2014-12-22,20.350000,20.350000,20.247000,20.330000,19.020710,1200
2014-12-23,20.400000,20.400000,20.299999,20.337000,19.027258,1800
2014-12-24,20.650000,20.650000,20.370001,20.370001,19.058134,3200
2014-12-26,20.410000,20.600000,20.410000,20.600000,19.273321,2400
2014-12-29,20.469000,20.469000,20.420000,20.427000,19.111462,1500
2014-12-30,20.580000,20.580000,20.280001,20.299999,18.992640,1000
2014-12-31,20.350000,20.410000,20.160000,20.160000,18.861658,1300
2015-01-02,21.000000,21.000000,19.959999,20.170000,18.871014,5600
2015-01-05,20.370001,20.370001,19.653000,19.684000,18.416313,3200
2015-01-06,19.790001,19.790001,19.360001,19.610001,18.347080,3300
2015-01-07,19.830000,19.830000,19.650000,19.700001,18.431282,3900
2015-01-08,19.940001,20.139999,19.940001,20.139999,18.842945,700
2015-01-09,20.100000,20.100000,19.940001,19.969999,18.683893,1100
2015-01-12,20.730000,20.730000,20.150000,20.150000,18.852303,1500
2015-01-13,20.260000,20.260000,19.982000,19.990000,18.702604,400
2015-01-14,19.930000,19.930000,19.826000,19.930000,18.646471,3200
2015-01-15,19.910000,19.910000,19.480000,19.480000,18.225451,2900
2015-01-16,19.990000,19.990000,19.590000,19.610001,18.347080,900
2015-01-20,19.799999,19.900000,19.690001,19.889999,18.609045,1000
2015-01-21,19.969999,20.250000,19.969999,20.250000,18.945862,400
2015-01-22,20.260000,20.528000,20.260000,20.528000,19.205957,2900
2015-01-23,20.709999,20.730000,20.629999,20.629999,19.301388,5000
2015-01-26,20.750000,20.750000,20.750000,20.750000,19.413660,200
2015-01-27,20.440001,20.440001,20.440001,20.440001,19.123625,1200
2015-01-28,20.440001,20.440001,20.350000,20.350000,19.039421,300
2015-01-29,20.334000,20.389999,20.080000,20.389999,19.076845,900
2015-01-30,20.420000,20.420000,20.240000,20.240000,18.936506,1900
2015-02-02,20.200001,20.367001,20.120001,20.367001,19.055326,2400
2015-02-03,20.670000,20.670000,20.180000,20.230000,18.927149,11600
2015-02-04,20.430000,20.459999,20.420000,20.459999,19.142336,500
2015-02-05,20.649000,20.840000,20.649000,20.840000,19.497864,1000
2015-02-06,20.948000,20.948000,20.792000,20.792000,19.452955,6000
2015-02-09,20.709999,20.709999,20.631001,20.677999,19.346296,2200
2015-02-10,20.809999,20.850000,20.809999,20.850000,19.507221,300
2015-02-11,20.950001,21.025999,20.860001,21.025999,19.671886,2200
2015-02-12,21.000000,21.190001,21.000000,21.184000,19.819712,1700
2015-02-13,21.270000,21.459999,21.270000,21.450001,20.068579,1900
2015-02-17,21.600000,21.600000,21.299999,21.340000,19.965664,3400
2015-02-18,21.337999,21.370001,21.337999,21.370001,19.993732,800
2015-02-19,21.530001,21.540001,21.340000,21.540001,20.152784,1700
2015-02-20,21.750000,21.750000,21.570000,21.684000,20.287508,800
2015-02-23,21.549999,21.577000,21.480000,21.480000,20.096647,1600
2015-02-24,21.510000,21.510000,21.422001,21.422001,20.042381,900
2015-02-25,21.510000,21.559999,21.430000,21.430000,20.049868,2400
2015-02-26,21.700001,21.700001,21.580000,21.639999,20.246344,1300
2015-02-27,21.510000,21.510000,21.510000,21.510000,20.124716,200
2015-03-02,21.540001,21.540001,21.420000,21.499001,20.114424,3300
2015-03-03,21.340000,21.340000,21.340000,21.340000,19.965664,500
2015-03-04,21.080000,21.219000,21.080000,21.219000,19.852457,300
2015-03-05,21.351999,21.351999,21.351999,21.351999,19.976891,200
2015-03-06,21.530001,21.530001,20.966000,20.966000,19.615749,1100
2015-03-09,21.160000,21.160000,20.790001,20.799999,19.460440,28400
2015-03-10,20.600000,20.600000,20.577999,20.577999,19.252737,1100
